created_at,full_text,username,Produk,rate
2021-05-31,"['terima', 'kasih', 'klaim', 'asuransi', 'smart', 'health', 'ekstra', 'cair', 'sudah', 'ke-10', 'lapor', 'tagih', 'kredit', 'saya', 'bayar', 'premi', 'rp', '367', '997']",chairulachir,Cigna,1
2021-05-28,"['yang', 'pny', 'nalam', 'agen', 'asuransi', 'cigna', 'sequis']",VickiSinambela,Cigna,2
2021-05-27,"['konfirmasi', 'min', 'kakak', 'bca', 'bayar', 'premi', 'asuransi', 'proses', 'transaksi', 'uang', 'yang', 'wajib', 'bayar', 'premi', 'yang', 'ambil', 'kakak']",chairulachir,Cigna,1
2021-05-27,"['selamat', 'siang', 'dewi', 'tawar', 'asuransi', 'cigna', 'bekerjasama', 'dengan', 'perban', 'hah', 'perban', 'cigna', 'kerjasama', 'dengan', 'bank', 'iya', 'kerjasama', 'dengan', 'perban', 'customer', 'pilih']",ZentelaAsiatica,Cigna,2
2021-05-25,"['asuransi', 'cigna', 'bener', 'bener', 'nelfon', '3x', 'nomor', 'beda', 'sudah', 'bilang', 'tidak', 'tarik', 'sudah', 'asuransi', 'tetap', 'saja', 'ditelfonin', 'hadeh']",claudiarebs,Cigna,1
2021-05-24,"['please', 'stop', 'telepon', 'terus2an', 'sudah', 'asuransi']",rommys3nduk,Cigna,2
2021-05-21,"['asuransi', 'cigna', 'nelponin', 'mulu', 'ya', 'allah', '3x', 'dapat', 'nomerr', 'saya', 'darimana', 'coba']",sendyekr,Cigna,2
2021-05-21,"['bank', 'bekerjasama', 'dngn', 'usaha', 'asuransi', 'asuransi', 'cigna', 'data', 'informasi', 'no', 'hp', 'kontak', 'nasabah', 'izin', 'nasabah', 'letak', 'rahasia', 'aman', 'nasabah', 'bank', 'informasi', 'kontak', 'nasabah']",Kadek_Senox,Cigna,2
2021-05-21,"['informasi', 'bank', 'bri', 'kerja', 'asuransi', 'cigna', 'nasabah', 'hubung', 'langsung', 'asuransi', 'tks', 'tika']",kontakBRI,Cigna,1
2021-05-21,"['terima', 'kasih', 'klarifikasi', 'bri', 'informasi', 'kontak', 'asuransi', 'cigna', 'laku', 'tuju', 'nasabah']",Kadek_Senox,Cigna,2
2021-05-21,"['hai', 'sobat', 'bri', 'bank', 'bri', 'kerja', 'asuransi', 'cigna', 'tarik', 'program', 'tawar', 'tuju', 'tarik', 'program', 'tawar', '1']",kontakBRI,Cigna,2
2021-05-19,"['andai', 'fa', 'yang', 'jual', 'asuransi', 'jiwa', 'biaya', 'resiko', 'nasabah', 'komplain', 'kalau', 'yang', 'janji', 'untung', 'bom']",adnansetia07,Cigna,2
2021-05-11,"['hai', 'sobat', 'bri', 'nomor', '02127836300', 'asuransi', 'cigna', 'bank', 'bri', 'kerja', 'dengan', 'asuransi', 'cigna', 'tawar', 'produk', 'asuransi', 'nasabah', 'britama', 'yang', 'pilih', 'saran', 'hubung', 'call', 'center', 'asuransi', 'cigna', 'nomor', '1500033', 'informasi', '1']",kontakBRI,Cigna,2
2021-05-09,"['bebas', 'mikirin', 'biaya', 'sehat', 'layan', 'medis', 'butuh', 'dicover', 'asuransi', 'sehat', 'cigna']",CekAja,Cigna,1
2021-05-07,"['kait', 'asuransi', 'cigna', 'sila', 'hubung', 'call', 'center', '1-500-033', 'sobat', 'bri', 'waspada', 'ya', 'akun', 'resmi', 'sosmed', 'bri', 'centang', 'biru', 'verified', 'tks', 'kei']",BANKBRI_ID,Cigna,1
2021-05-06,"['rekomendasi', 'cigna', 'teman', 'keluarga', 'kerabat', 'butuh', 'lindung', 'asuransi', 'sila', 'ikan', 'skor', '0', '10', '0', 'arti', '10']",Chubb_ID,Cigna,2
2021-04-29,"['saya', 'kait', 'dengan', 'tagih', 'kakak', 'yang', 'dipake', 'bayar', 'asuransi']",chairulachir,Cigna,1
2021-04-29,"['halo', 'min', 'suruh', 'tuh', 'min', 'gilir', 'nawarin', 'asuransi', 'getol', 'gilir', 'nasabah', 'lempar', 'cc']",chairulachir,Cigna,2
2021-04-29,"['halo', 'min', 'kerja', 'dengan', 'asuransi']",chairulachir,Cigna,2
2021-04-29,"['gimana', 'sih', 'berhentiin', 'telfon', 'tidak', 'asuransi', 'cigna', 'signa', 'sudah', 'ngeblock', '10', 'nomor', 'tetap', 'ditelfon', 'nomor', 'yang', 'beda']",auliajasmine__,Cigna,1
2021-04-27,"['hai', 'sobat', 'bri', 'khawatir', 'nomor', 'telepon', '021-27836300', 'nomor', 'telepon', 'telemarketing', 'asuransi', 'cigna', 'kerja', 'bank', 'bri', 'himbau', 'jaga', '1']",kontakBRI,Cigna,2
2021-04-26,"['sobat', 'bri', 'tuju', 'daftar', 'aplikasi', 'cigna', 'sila', 'laku', 'konfirmasi', 'cigna', 'kait', 'bayar', 'premi', 'asuransi', 'ya', 'tks', 'priska']",kontakBRI,Cigna,1
2021-04-26,"['hai', 'sobat', 'bri', 'informasi', 'sobat', 'bri', 'daftar', 'asuransi', 'cigna', 'tks', 'priska', 'akun', 'sosial', 'media', 'resmi', 'bank', 'bri', 'centang', 'biru', 'verified']",kontakBRI,Cigna,1
2021-04-22,"['asuransi', 'sehat', 'dari', 'usaha', 'seperti', 'pru', 'manu', 'cigna', 'produk', 'yang', 'coveragenya', 'internasional']",Seribudapat3,Cigna,3
2021-04-20,"['tagih', 'asuransi', 'cigna', 'tidak', 'kak']",priaberbobot,Cigna,1
2021-04-20,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'kerja', 'asuransi', 'cigna', 'tawar', 'produk', 'asuransi', 'nasabah', 'britama', 'pilih', 'bank', 'bri', 'senantiasa', 'jaga', 'rahasia', 'data', 'pribadi', 'nasabah', '1']",kontakBRI,Cigna,2
2021-04-19,"['dear', 'juli', 'kali', 'henti', 'asuransi', 'kartu', 'kredit', 'tidak', 'berhenti2', 'ya', 'kesal']",mindher_,Cigna,1
2021-04-18,"['simpan', 'dana', 'asuransi', 'cigna', 'resiko', 'asuransi', 'cigna', 'hadir', 'keluarga', 'otomatis', 'bantu', 'keluarga']",AHarbisal,Cigna,2
2021-04-17,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'bekerjasama', 'asuransi', 'cigna', 'asuransi', 'sifat', 'tawar', 'kenan', 'laku', 'tolak', 'tawar', 'asuransi', 'akun', 'resmi', 'sosmed', 'bri', 'milik', 'centang', 'biru', 'verified', 'tks', 'juga']",kontakBRI,Cigna,2
2021-04-17,"['hai', 'sobat', 'bri', 'bank', 'bri', 'bekerjasama', 'asuransi', 'cigna', 'tawar', 'produk', 'nasabah', 'milik', 'tabung', 'britama', 'program', 'asuransi', 'sobat', 'bri', 'laku', 'tolak', 'hubung', 'akun', 'sosial', 'media', 'resmi', 'bank', 'bri']",BANKBRI_ID,Cigna,2
2021-04-17,"['menyebarluaskan', 'data', 'asuransi', 'tuju', 'sekali', 'asuransi', 'telepon', 'pagi', 'utama', 'si', 'asuransi', 'cigna', 'pagi', 'siang', 'sore', 'telepon', 'ganggu', 'sakit', 'hati', 'data', 'disebarluaskan', 'izin']",cindyvp,Cigna,2
2021-04-17,"['data', 'disebarluaskan', 'ya', 'telepon', 'asuransi', 'cigna', 'tidak', 'izin', 'lho', 'brzi', 'jujur', 'saja', 'menganggu', 'lapor']",cindyvp,Cigna,2
2021-04-14,"['kena', 'sih', 'iya', 'iya', 'saja', 'tidak', 'fokus', 'drngerinya', 'tapi', 'sudah', 'telpon', 'asuransi', 'cigna', 'nya', 'tapi', 'masih', 'do', 'proses', 'batalin', '7', 'kerja', 'kalau', 'memang', 'gamau', 'fyi']",weirdkunoichi,Cigna,1
2021-04-12,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'kerja', 'asuransi', 'nomor', 'telepon', '021-27836300', 'asuransi', 'cigna', 'ya', 'infromasi', 'kait', 'asuransi', 'cigna', 'hubung', 'layan', 'cigna', 'nomor', '1-500-033', '1']",kontakBRI,Cigna,2
2021-04-09,"['hai', 'sobat', 'bri', 'informasi', 'nomor', 'telepon', 'asuransi', 'cigna', 'ya', 'informasi', 'kait', 'asuransi', 'cigna', 'hubung', 'layan', 'cigna', 'nomor', '1500-033', '1']",kontakBRI,Cigna,2
2021-04-08,"['hai', 'sobat', 'bri', 'bank', 'bri', 'milik', 'kerjasama', 'usaha', 'asuransi', 'cigna', 'sequislife', 'brilife', 'minat', 'program', 'tawar', 'sila', 'abai', 'panggil', '1']",kontakBRI,Cigna,2
2021-04-08,"['min', 'skrng', 'umur', '17', 'th', 'daftar', 'asuransi', 'cigna', 'smart', 'eazicare', 'platinum', 'tidak', 'ya', 'daftar', 'asuransi', 'dihubungin', 'kartu', 'kredit']",GaneshaDito,Cigna,1
2021-04-07,"['debet', 'asuransi', 'tuju', 'nasabah', 'batal', 'hubung', 'call', 'center', 'cigna', 'nomor', '1500033', 'jam', 'kerja', 'informasi', 'produk', 'bank', 'bri', 'akses', 'website', 'tks', 'juga']",BANKBRI_ID,Cigna,2
2021-04-07,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'bekerjasama', 'asuransi', 'cigna', 'produk', 'asuransi', 'telepro', 'sehat', 'asuransi', 'sifat', 'tawar', 'batal', 'hubung', 'call', 'center', 'cigna', 'nomor', '1500033', 'jam', 'kerja', '1']",BANKBRI_ID,Cigna,2
2021-04-07,"['sila', 'hubung', 'asuransi', 'cigna', 'tks', 'sammy']",BANKBRI_ID,Cigna,1
2021-04-07,"['laku', 'batal', 'asuransi', 'cigna', 'mohon', 'sedia', 'laku', 'konfirmasi', 'cigna', 'nomor', 'telepon', '1-500-033', 'hati', 'hati', 'informasi', 'akun', 'resmi', 'sosmed', 'bri', 'centang', 'biru', 'verified', 'tks', 'oscar', 'end']",BANKBRI_ID,Cigna,2
2021-04-07,"['nomor', 'rupa', 'nomor', 'telpon', 'asuransi', 'cigna', 'asuransi', 'cigna', 'rupa', 'asuransi', 'jiwa', 'bekerjasama', 'bank', 'bri', '1']",BANKBRI_ID,Cigna,2
2021-04-06,"['selamat', 'malam', 'nonaktif', 'henti', 'asuransi', 'cigna', 'asuransi', 'jiwa', 'credit', 'life', 'ya', 'terima', 'kasih']",pedroputra,Cigna,1
2021-04-06,"['emang', 'asuransi', 'bisnis', 'bejat', 'masuk', 'brengsek', 'brengsek']",jrmprb,Cigna,1
2021-04-06,"['hai', 'sobat', 'bri', 'nomor', '02127836300', 'asuransi', 'cigna', 'bank', 'bri', 'kerja', 'asuransi', 'cigna', 'tawar', 'produk', 'asuransi', 'nasabah', 'britama', 'pilih', 'bank', 'bri', 'senantiasa', 'jaga', 'rahasia', 'data', 'pribadi', 'nasabah', '1']",kontakBRI,Cigna,2
2021-03-31,"['hai', 'sobat', 'bri', 'informasi', 'asuransi', 'bekerjasama', 'bank', 'bri', 'asuransi', 'cigna', 'brilife', 'hati', 'hati', 'informasi', 'akun', 'resmi', 'sosmed', 'bri', 'centang', 'biru', 'verified', 'tks', 'sammy']",promo_BRI,Cigna,1
2021-03-30,"['informasi', 'nomor', 'telepon', 'asuransi', 'cigna', 'kerja', 'bank', 'bri', 'ya', 'tks', 'priska']",kontakBRI,Cigna,1
2021-03-20,"['sales', 'asuransi', 'cigna', 'bangsat', 'nomor', 'sudah', 'yang', 'gua', 'blokir', 'saja', 'coba', 'nelpon', 'pakai', 'nomor']",syahruuul,Cigna,1
2021-03-19,"['halo', 'diko', 'produk', 'asuransi', 'cigna', 'family', 'care', 'klaim', 'cek', 'darah', 'rapid', 'antigen', 'tanggung-vio']",Chubb_ID,Cigna,1
2021-03-17,"['sangat', 'rekomendasi', 'anda2', 'pakai', 'asuransi', 'cigna', 'sangat', 'susah', 'claimnya']",cillawelley,Cigna,1
2021-03-15,"['nikmat', 'fasilitas', 'asuransi', 'covid', 'gratis', 'member', 'we', 'cigna', 'benefit', 'upa', 'santun', 'tinggal', 'dunia', 'rp', '10jt', 'akibat', 'celaka', 'sakit', 'masuk', 'covid', 'yuk', 'cek', 'aplikasi', 'mu', 's', 'amp', 'laku']",alfamart,Cigna,2
2021-03-12,"['3x', 'ditelfon', 'sales', 'tawar', 'program', 'asuransi', 'tolak', 'ditelfon', 'pakai', 'nomor', 'kantor', 'pakai', 'nomor', 'pribadi', 'tidak', 'angkat', 'nomor', 'yang', 'kenal', 'tolong', 'sangat-']",jaedesix6,Cigna,0
2021-03-10,"['hai', 'kak', 'laku', 'kece', 'nomor', '021-27836300', 'rupa', 'usaha', 'asuransi', 'cigna', 'bekerjasama', 'bank', 'bri', 'tks', 'sammy']",kontakBRI,Cigna,2
2021-03-10,"['nikmat', 'fasilitas', 'asuransi', 'covid', 'gratis', 'member', 'we', 'cigna', 'benefit', 'upa', 'santun', 'tinggal', 'dunia', 'rp', '10jt', 'akibat', 'celaka', 'sakit', 'masuk', 'covid', 'yuk', 'cek', 'aplikasi', 'mu', 's', 'amp', 'ke', 'laku']",alfamart,Cigna,1
2021-03-06,"['asuransi', 'cigna', 'telemarketernya', 'pakai', 'embel', 'embel', 'bni']",masdhidie,Cigna,1
2021-03-06,"['selamat', 'sore', 'asuransi', 'cigna', 'pro', 'medika']",masdhidie,Cigna,1
2021-03-04,"['hai', 'kak', 'perihal', 'mutasi', 'rekening', 'transaksi', 'asuransi', 'cigna', 'ya', 'informasi', 'saran', 'kakak', 'cabang', 'bni', 'bawa', 'buku', 'tabunga', 'e-ktp', 'kartu', 'debit', 'ya', 'tks', '-bobby-']",BNI,Cigna,1
2021-03-02,"['halo', 'selamat', 'pagi', 'polis', 'non', 'aktif', 'non', 'aktif', 'uang', 'yang', 'debet', 'asuransi', 'utuh']",MosbyIrwin,Cigna,1
2021-02-28,"['kuliah', 'ambil', 'aktuaria', 'kak', 'dosen2ku', 'tidak', 'recomend', 'praktek', 'amp', 'ngundang', 'bicara', 'dari', 'asuransi', 'beumen', 'yang', 'swasta', 'cigna', 'dll', 'begitu', 'hewhew']",elakshiele,Cigna,2
2021-02-25,"['asuransi', 'cigna', 'second', 'life', 'bagus', 'tidak', 'ya', 'baca2', 'kilas', 'minat', 'bapake']",christineaux,Cigna,2
2021-02-22,"['adu', 'kait', 'cigna', 'asuransi', 'ditindaklanjuti', 'admin']",aryawedakarna_,Cigna,2
2021-02-19,"['rajin', 'sekali', 'asuransi', 'cigna', 'nelponin', 'saya']",manggaapel_,Cigna,1
2021-02-13,"['tutup', 'asuransi', 'cigna', 'cc', 'bca']",endixx,Cigna,1
2021-02-08,"['hai', 'kak', 'nomor', '02127836300', 'asuransi', 'cigna', 'ya', 'mohon', 'hati', 'hadap', 'akun', 'palsu', 'data', 'perban', '1']",kontakBRI,Cigna,2
2021-02-04,"['hai', 'kak', 'informasi', 'bank', 'bri', 'bekerjasama', 'asuransi', 'cigna', 'produk', 'asuransi', 'telepro', 'sehat', 'sifat', 'tawar', 'kakak', 'sedia', 'sila', 'tuju', 'sedia', 'sila', 'tolak', 'ya', 'kak', 'wujud', 'rumah', 'impi', 'kakak', 'unjung', '1']",kontakBRI,Cigna,2
2021-02-03,"['tolong', 'non', 'aktif', 'asuransi', 'kirim', 'imail', 'tapi', 'bom', 'balasanudah', 'potong', 'lagi', 'dari', 'rekening']",Kaka720322033,Cigna,3
2021-02-03,"['perhati', 'manajemen', 'asuransi', 'marketing', 'tugas', 'tawar', 'asuransi', 'etika', 'telepon', 'ya', 'tidak', 'ganggu', 'nelepon-nelepon', 'jujur', 'ganggu', 'terima', 'kasih']",YAlghoof,Cigna,1
2021-02-02,"['stop', 'asuransi', 'kak', 'bantu', 'asap', 'no', 'polis', '102000001872953', 'thanks', 'before']",MosbyIrwin,Cigna,1
2021-01-22,"['senang', 'hati', 'info', 'kpd', 'bpk', 'langgan', 'debet', 'sisi', 'kartu', 'kredit', 'jenis', 'asuransi', 'asuransi', 'cigna', 'tks', 'beno']",HaloBCA,Cigna,2
2021-01-22,"['cigna', 'ya', 'hubung', 'nomor', 'hubung', 'asuransi', 'cigna']",emsvkmq,Cigna,1
2021-01-22,"['nomor', 'contact', 'asuransi', 'bca', 'credit', 'life', 'ya', 'telepon', 'cs', 'sudah', 'kasih', 'nomor', 'nyambungnya', 'asuransi', 'cigna', 'emang', 'mohon', 'info', 'makasih']",emsvkmq,Cigna,2
2021-01-21,"['halo', 'admin', 'henti', 'polis', 'ya', 'kemarin', 'kena', 'jebak', 'sales', 'kaget', 'tiba2', 'rek', 'tarik', 'duit', 'asuransi', 'salesnya', 'tolong', 'kalau', 'nawarin', 'asuransi', 'ngakunya', 'bri', 'konfirmasi', 'data']",haawcn,Cigna,2
2021-01-20,"['senang', 'hati', 'informasi', 'dasar', 'tampil', 'gambar', 'kendala', 'kirim', 'transaksi', 'rupa', 'asuransi', 'cigna', 'ya']",KartuKreditBCA,Cigna,2
2021-01-20,"['senang', 'hati', 'informasi', 'dasar', 'tampil', 'e-statement', 'kirim', 'transaksi', 'rupa', 'asuransi', 'cigna']",KartuKreditBCA,Cigna,2
2021-01-09,"['hai', 'kak', 'bank', 'bri', 'bekerjasama', 'asuransi', 'cigna', 'pasar', 'produk', 'henti', 'sila', 'kakak', 'konfirmasi', 'asuransi', 'kait', 'tks', 'duta']",kontakBRI,Cigna,2
2021-01-05,"['hai', 'kak', 'nomor', 'telepon', '021-27836300', 'rupa', 'nomor', 'asuransi', 'cigna', 'bekerjasama', 'bank', 'bri', 'produk', 'asuransi', 'cigna', 'tawar', 'nasabah', 'milik', 'tabung', 'britama', 'himbau', 'kakak', 'hati', 'hadap', 'akun', 'palsu', 'mengatasnamakan', 'bri', 'tks', 'yuk']",kontakBRI,Cigna,1
2020-12-29,"['asuransi', 'cigna', 'yang', 'suka', 'nelfon2', 'nyebelin', 'sekali', 'sudah', 'terus', 'dibilangin', 'tidak', 'tarik', 'mbak', 'ketus', 'langsung', 'ngematiin', 'tolak', 'berkali2', 'mas', 'nelfon']",avemaria_p,Cigna,2
2020-12-29,"['cigna', '2020', 'tangan', 'palsu']",Media_Asuransi,Cigna,1
2020-12-25,"['senang', 'hati', 'informasi', 'langgan', 'tutup', 'asuransi', 'cigna', 'tagih', 'kartu', 'kredit', 'bca', 'hubung', 'layan', 'halo', 'bca', '1500888', 'verifikasi', 'data', 'telepon', 'tks', 'misty']",HaloBCA,Cigna,2
2020-12-18,"['hai', 'kak', 'bank', 'bri', 'bekerjasama', 'usaha', 'asuransi', 'sehat', 'cigna', 'ya', 'kak', 'informasi', 'kakak', 'hubung', 'cigna', 'nomor', '1-500-033', 'tks', 'yuka']",kontakBRI,Cigna,1
2020-12-18,"['hai', 'min', 'pagi', 'telpon', 'nomor', '021', '27836300', 'dari', 'bri', 'pusat', 'jakarta', 'tawar', 'asuransi', 'cigna', 'bnar', 'tipu', 'thank', 'kamu']",yulinayulani,Cigna,2
2020-12-17,"['asuransi', 'cigna', 'sakit', 'jantung', 'copot', 'ya', 'aman', 'kalau', 'begitu']",singgibangi,Cigna,1
2020-12-17,"['cigna', 'indonesia', 'tipu', 'asuransi', 'cigna', '-']",MediaKonsumenID,Cigna,2
2020-12-16,"['hai', 'kak', 'informasi', 'nomor', 'rupa', 'nomor', 'telpon', 'asuransi', 'cigna', 'asuransi', 'cigna', 'rupa', 'asuransi', 'jiwa', 'bekerjasama', 'bank', 'bri', 'tks', 'mawar']",kontakBRI,Cigna,2
2020-12-10,"['halo', 'dewi', 'perihal', 'bantu', 'kait', 'asuransi', 'cigna', 'silah', 'konfirmasi', 'pesan', 'yaa', 'terima', 'kasih-rifa']",Chubb_ID,Cigna,1
2020-12-10,"['kenapaa', 'ya', 'cs', 'bri', 'matiin', 'tlvon', '2x', 'tangan', 'keluh', 'tidak', 'ada', 'solusi', 'perihal', 'keluhaan', 'asuransi']",DewiNurhidaytii,Cigna,2
2020-12-08,"['halo', 'mamang', 'bodin', 'cigna', 'indonesia', 'usaha', 'asuransi', 'sehat', 'jiwa', 'investasi', 'daftar', 'awas', 'ojk', 'otoritas', 'jasa', 'uang', 'republik', 'indonesia', 'info', 'lengkap', 'silah', 'kunjung']",Chubb_ID,Cigna,2
2020-12-04,"['asuransi', 'cigna', 'nomor', '1-500-033', 'informasi', 'produk', 'jasa', 'layan', 'bank', 'bri', 'kakak', 'akses', 'website', 'tks', 'runi', '2', '2']",kontakBRI,Cigna,2
2020-12-04,"['hai', 'kak', 'nomor', 'telepon', 'asuransi', 'cigna', 'kerja', 'bank', 'bri', 'tawar', 'asuransi', 'nasabah', 'milik', 'rekening', 'britama', 'kakak', 'aju', 'batal', 'asuransi', 'kakak', 'hubung', '1', '2']",kontakBRI,Cigna,2
2020-12-02,"['ah', 'one', 'of', 'good', 'cigna', 'tapi', 'saya', 'nemu', 'yang', 'cuman', 'cover', 'indo', 'but', 'all', 'of', 'the', 'prudential', 'aia', 'allianz', 'cigna', 'asuransi', 'sehat', 'murni', 'plus', 'susransi', 'sakit', 'yang', 'not', 'cover', 'asuransi', 'basic', 'and', 'asuransi', 'jiwa', 'if', 'ya', 'need', 'rumah', 'sakit', 'than', 'clinic', 'when', 'ya', 'sick', 'take', 'swasta', 'saja']",cansdos,Cigna,2
2020-12-01,"['asuransi', 'cigna', 'sudah', 'direject', 'diblock', 'kali', 'ae', 'nelpon', 'klean', 'mo', 'pakai', 'nomor', 'yang', 'ke-1000', 'tetap', 'tolak']",faiyy__,Cigna,0
2020-11-30,"['tipu', 'asuransi', 'cigna', '-', 'cc']",MediaKonsumenID,Cigna,2
2020-11-30,"['senang', 'hati', 'bantu', 'informasi', 'langgan', 'hubung', 'cigna', 'pt', 'asuransi', 'cigna', 'tempo', 'pavilion', '2', 'lantai', 'l', 'jl', 'hari', 'rasuna', 'said', 'kav', '10', 'jakarta', '12950', 'no', 'telpon', '1500033', 'email', '1', '2', 'naomi']",HaloBCA,Cigna,0
2020-11-24,"['emosi', 'ditelponin', 'asuransi', 'cigna', 'mulu', 'nomor', 'yang', 'beda', 'di-block', '1', 'nomor', 'eh', 'ntar', 'nelpon', 'pakai', 'nomor']",horrorette,Cigna,0
2020-11-23,"['kece', 'laku', 'perihal', 'adityan', 'terima', 'kasih', 'kritik', 'saran', 'ikan', 'kait', 'asuransi', 'cigna', 'terima', 'kasih-rifa']",Chubb_ID,Cigna,2
2020-11-19,"['catat', 'nasabah', 'hati', 'hubung', 'telepro', 'medicash', 'britama', 'ya', 'resmi', 'bank', 'bri']",alexamaheswari,Cigna,2
2020-11-18,"['terima', 'kasih', 'admin', 'bri', 'arti', 'kontak', 'asuransi', 'cigna']",alexamaheswari,Cigna,2
2020-11-18,"['produk', 'asuransi', 'cigna', 'telepro', 'sehat', 'optima', 'telepro', 'jiwa', 'optima', 'ya', 'kak', 'informasi', 'produk', 'jasa', 'bank', 'bri', 'kakak', 'akses', 'website', 'tks', 'arim']",BANKBRI_ID,Cigna,1
2020-11-18,"['hai', 'kak', 'bank', 'bri', 'bekerjasama', 'cigna', 'asuransi', 'tawar', 'produk', 'asuransi', 'kakak', 'minat', 'kakak', 'tuju', 'polis', 'asuransi', 'tks', 'hera']",BANKBRI_ID,Cigna,1
2020-11-17,"['halo', 'rudiansyah', 'asuransi', 'cigna', 'milik', 'produk', 'asuransi', 'sakit', 'kritis', 'informasi', 'silah', 'kunjung', 'website', 'terima', 'kasih-rifa']",Chubb_ID,Cigna,1
2020-11-17,"['sore', 'min', 'cigna', 'asuransi', 'sakit', 'kritis', 'tidak', 'ya', 'terima', 'kasih']",rudians59450100,Cigna,2
2020-11-15,"['iklan', 'cigna', 'pupuskam', 'harap', 'percaya', 'asuransi', 'lengkap', 'percaya', 'cigna', 'hidup']",audududurian,Cigna,2
2020-11-13,"['berita', 'saham', 'kamis', '12', '11', '2020', 'hadap', 'asuransi', 'diversifikasi', 'digital', 'jalur', 'distribusi', '-']",ForexHarian,Cigna,2
2020-11-12,"['berita', 'saham', 'kamis', '12', '11', '2020', 'hadap', 'diversifikasi', 'digital', 'jalur', 'distribusi', '-']",ForexHarian,Cigna,1
2020-11-12,"['asuransi', 'calling', 'dapat', 'nomer', 'dari', 'eh', 'kartu', 'kredir']",Yulianto_adhi,Cigna,1
2020-11-12,"['hadap', 'pandemi', 'asuransi', 'cigna', 'diversifikasi', 'digital', 'jalur', 'distribusi']",rina_novitasari,Cigna,2
2020-11-12,"['mitigasi', 'risiko', 'asuransi', 'cigna', 'diversifikasi', 'jalur', 'distribusi']",liputan6dotcom,Cigna,1
2020-11-12,"['mitigasi', 'risiko', 'asuransi', 'cigna', 'diversifikasi', 'jalur', 'distribusi']",WartaEkonomi,Cigna,1
2020-11-12,"['asuransi', 'cigna', 'diversifikasi', 'kanal', 'distribusi']",Media_Asuransi,Cigna,1
2020-11-12,"['usaha', 'asuransi', 'cigna', 'indonesia', 'laku', 'diversifikasi', 'salur', 'distribusi', 'ranah', 'digital', 'memitigasi', 'risiko', 'pandemi', 'covid-19']",kompascom,Cigna,1
2020-11-12,"['pandemi', 'covid-19', 'asuransi', 'cigna', 'diversifikasi', 'jalur', 'distribusi']",Beritasatu,Cigna,1
2020-11-11,"['informasi', 'nomor', 'telepon', 'nomor', 'telepon', 'asuransi', 'cigna']",KartuKreditBCA,Cigna,2
2020-11-11,"['saya', 'cek', 'nomor', 'telepon', 'google', 'layan', 'asuransi', 'cigna', 'asuransi', 'cigna', 'tawar', 'layan', 'yang', 'saya']",nanatonat,Cigna,2
2020-11-10,"['sudah', 'minggu', 'ditelponin', 'asuransi', 'cigna', 'mulu', 'nomor', 'yang', 'beda', 'beda', 'untung', 'install', 'truecaller', 'jadi', 'tahu', 'nomer', 'asa', 'saya', 'gapernah', 'ngapa', 'ngapain', 'sama', 'asuransi']",FilzaV,Cigna,1
2020-11-09,"['bayar', 'premi', 'asuransi', 'hangus']",wardoyo_cipluk,Cigna,2
2020-11-03,"['lowong', 'kerja', 's1', 'pt', 'asuransi', 'cigna', 'cigna', 'indonesia', 'medan', 'posisi', 'butuh', '1', 'area', 'sales', 'manager', 'info', 'lengkap', 'klik', 'link', 'tanggal', 'loker', '03', 'november', '2020']",carilokermedan,Cigna,1
2020-11-03,"['hai', 'kak', 'informasi', 'nomor', '021', '27836300', 'rupa', 'nomor', 'asuransi', 'cigna', 'bekerjasama', 'bank', 'bri', 'informasi', 'produk', 'bank', 'bri', 'akses', 'website', 'tks', 'juga']",kontakBRI,Cigna,1
2020-10-27,"['telepon', 'cigna', 'tawar', 'asuransi', 'tolak', 'karena', 'program', 'marketing', 'agresif', 'dari', 'cigna', 'saya', 'ill', 'feel', 'hadap', 'cigna', 'mohon', 'nomer', 'tel', 'saya', 'diremove', 'dari', 'cigna', 'target', 'list']",CherieT72926928,Cigna,2
2020-10-11,"['biaya', 'mahal', 'alas', 'milik', 'asuransi', 'sehat', 'murah', 'premi', 'jangkau', 'potong', '10', 'bayar', 'premi', 'cigna', 'health', 'protection', 'cegah', 'sehat', 'mental', 'laku', 'aktivitas', 'fisik', 'aktif', 'fisik']",gusfatihah,Cigna,2
2020-10-08,"['yang', 'share', 'survey', 'kartu', 'kredit', 'asuransi', 'cigna', 'gtu', '2x', 'telpon', 'diblg', 'dapat', 'voucher', 'trs', 'pakai', 'cc', 'tidak', 'blg', 'engga', 'trs', 'tidak', 'diterusin', 'tlpnnya', 'eh', 'yang', 'pas', 'tlpn', 'tidak', 'kasih', 'voucher', 'malam', 'kasih']",soursoully,Cigna,2
2020-10-07,"['nonaktif', 'asuransi', 'hubung', 'ya']",Sxiandri,Cigna,1
2020-10-07,"['ditawarin', 'dana', '1m', 'tinggal', 'sesuai', 'produk', 'asuransi', 'yang', 'tawar']",aeng888,Cigna,2
2020-10-05,"['tolong', 'baca', 'pesan', 'ya', 'min', 'makasih', 'tolong', 'fast', 'respon', 'ya', 'batal', 'polis', 'asuransi']",pricileeee,Cigna,2
