created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Aug 08 13:51:17 +0000 2023;1688910758187618304;"@bumikoksegitiga @NathPribady Asuransi Swasta medical utk individual yg perlu diketahui : 1. Ada masa tunggu utk penyakit yg SDH ada sebelumnya (PEC) lamanyaa tergantung masing2 asuransi..2.  biasanya 6-24 bulan 2. Beberapa Ins ada yg TDK COVER penyakit degeneratif &amp  SDH ada sebelumnya (PEC)";0;2;0;0;in;4622879785;1688773398963671040;astikatin;https://twitter.com/astikatin/status/1688910758187618304
Tue Aug 08 13:18:09 +0000 2023;1688902418325729281;"@bumikoksegitiga @NathPribady Konsepnya begini, kalau domisili kota2 besar jakarta, bandung,dll yg fasilitas RS agus dimana2, asuransi swasta bisa jd plihan terbaik apabila terjadi hal yang butuh rawat inap, karena dari segi benefit pun beda sih. tapi kalau cuman priksa bapil, BPJS. Swasta ada, tapi halodoc";0;0;0;0;in;256984966;1688773398963671040;Fajardiii;https://twitter.com/Fajardiii/status/1688902418325729281
Tue Aug 08 12:55:07 +0000 2023;1688896620660998144;"@NathPribady Asuransi ku 3 in 1 kak, isinya ada jiwa, kartu rs dan income protection. Kebantu bgt sih sama asuransi swasta, waktu sakit full kecover smua.  Include kelas 1 juga lumayan jadinya buat yang nemenin bisa dapet kasur buat tidur, uda gitu yang jaga juga dapet uang makan 600rb sehari";0;0;0;0;in;1655797712816844800;1688773398963671040;Jack_chris9612;https://twitter.com/Jack_chris9612/status/1688896620660998144
Tue Aug 08 12:18:11 +0000 2023;1688887325382840320;"@ndreamon Akan selalu ada yg blg “Lahiran bisa gratis pake BPJS, vaksin gratis di Puskesmas, sekolah jg gratis di sekolah negeri, dkk dll dsb” seolah pilihan pake asuransi swasta, vaksin di RS, sekolah di salah satu sekolah swasta terbaik adalah pilihan yg salah 😑";0;0;0;0;in;28481034;1688708607192571904;DeenosaurusD;https://twitter.com/DeenosaurusD/status/1688887325382840320
Tue Aug 08 12:02:43 +0000 2023;1688883434238988290;"Asuransi swasta tuh accnya agak susah...banyak pasien yg curhat kadang ga ke acc pas kena sakit tertentu baru tahu stlh mau ngeklaim...";0;1;0;0;in;1014693486;1688883434238988290;TzupriseTzu;https://twitter.com/TzupriseTzu/status/1688883434238988290
Tue Aug 08 11:20:31 +0000 2023;1688872815490158592;"sebagai pasien, menurutku mending pake bpjs daripada asuransi swasta. aku sejujurnya ga terlalu tau ttg asuransi swasta, tp pernah pgn nyoba ambil, ternyata tnc asuransi swasta tuh banyaaak bgt &amp  ga semuanya menguntungkan. bahkan ada asuransi yg gbs cover sakit biasa";0;0;0;0;in;1215062221;1688872815490158592;stashtistics;https://twitter.com/stashtistics/status/1688872815490158592
Tue Aug 08 10:39:30 +0000 2023;1688862491374387201;"@NathPribady Compared to bpjs sebenernya yang dicover asuransi swasta gitu seberapa ngebantu sih? Diluar ngomongin antriannya bpjs yang ga masuk akal itu ya";0;3;0;0;in;85583920;1688773398963671040;imfarozi;https://twitter.com/imfarozi/status/1688862491374387201
Tue Aug 08 10:08:50 +0000 2023;1688854776568807424;"@bumikoksegitiga @NathPribady Pengalaman adik. Pake asuransi swasta ambil yg black card. Baru bayar premi 2x. Diagnosanya usus buntu. Harus operasi segera. Dibantu fu sama agen nya, dan akhirnya di acc sama asuransi. Pas terakhir mau pulang, mampir kasir buat ngurus admin dll. Biaya 110 jt lebih. Wkwkwk.";0;1;0;0;in;1418964021227708423;1688773398963671040;SatpamGlacier;https://twitter.com/SatpamGlacier/status/1688854776568807424
Tue Aug 08 10:04:28 +0000 2023;1688853674691579904;"Thats why ampe skrg gatau hrs pake asuransi swasta apa ngga, stay with bpjs wkwk karna gue dlu kerja di rs, pasien gue mostly bpjs dan lumayan helpful buat mereka. Yg penting sing sabar sm ngurus rujukan dllnya";0;1;0;0;in;627283057;1688853674691579904;baebeeeeen;https://twitter.com/baebeeeeen/status/1688853674691579904
Tue Aug 08 09:48:45 +0000 2023;1688849719400058880;"@Nadyamulyadi engap banget bun. makanya aku selang seling puskes dan yg tambahan nya baru ke rs/bidan segitu aja engap bgd:"') wkwk sayangnya kantor aku dan suami ga ada reimbus/asuransi swasta huff";0;1;0;0;in;150196222;1688847945570074625;hestiawandira;https://twitter.com/hestiawandira/status/1688849719400058880
Tue Aug 08 09:37:58 +0000 2023;1688847009414045696;"Karena gw tau pola hidup gw dulu ga bener, makanya diumur gw yg msh muda,Puji Tuhan gw udh bisa ambil asuransi swasta yg udah cover itu semua, tapi kalo keuangan belum cukup, minimal kalian harus punya BPJS karena menurut gw itu juga oke kok, sangatt menolongg 😁👌";0;0;0;0;in;2456473111;1688845698467573760;carloo_juan;https://twitter.com/carloo_juan/status/1688847009414045696
Tue Aug 08 09:13:22 +0000 2023;1688840818306748417;"Alhamdulillah untuk sakit sakit biasa bisa di claim kantor, sampe scalling pun bisa claim, trus untuk asuransi swasta terpisah pake yang penyakit kritis aja.";0;1;0;0;in;1386242860907859979;1688840818306748417;staysane_kar;https://twitter.com/staysane_kar/status/1688840818306748417
Tue Aug 08 08:53:19 +0000 2023;1688835771724435456;"@NathPribady Sepupu make salah satu asuransi terkenal. Kemudian sakit KET, dan kebetulan waktu itu masuk ke rs swasta yang non bpjs cuman bisa asuransi. Masuk igd disitu dengan pede karena ngerasa yakin asuransi bisa cover. Ternyata usut punya usut di lempar sana sini, diberi keadaan yang ga…";1;2;3;30;in;157213644;1688773398963671040;ezrahrn;https://twitter.com/ezrahrn/status/1688835771724435456
Tue Aug 08 08:52:28 +0000 2023;1688835558716698625;"@bumikoksegitiga @NathPribady ada 21 jenis penyakit yg tidak dicover oleh BPJS loh, lalu perbedaan bpjs dan asuransi swasta cthnya Allianz macem2, bisa dari rawat inap, obat, dokter, lamanya rawat inap, dll.  jadi BPJS aja ga cukup sih, harus punya pegangan asuransi pribadi juga hehe";0;0;0;0;in;1655579052646838278;1688773398963671040;rrockysuhendar;https://twitter.com/rrockysuhendar/status/1688835558716698625
Tue Aug 08 08:47:05 +0000 2023;1688834203448963072;"Semua yg diinfokan di thread ini jg terjadi sm aku.. mulai dr asuransi via bank yg reimbursement ribet berakhir ttp pake dana darurat trs pindah swasta yg alhamdulillah bener2 dicover 99% pdhl barusan join 1 thn dan melakukan tindakan operasi.   Dan soal agent, awalnya yakin…";0;1;0;0;in;1050519210839789570;1688834203448963072;110mins;https://twitter.com/110mins/status/1688834203448963072
Tue Aug 08 08:32:29 +0000 2023;1688830526025826304;"bjirrr 3 asuransi ga bisa cover, asuransi swasta semua kah? kalo bpjs kayanya ga gini dah";0;0;0;1;in;754898570113798144;1688830526025826304;staresdust;https://twitter.com/staresdust/status/1688830526025826304
Tue Aug 08 08:22:14 +0000 2023;1688827946939867136;"@NathPribady Asuransi swasta itu sudah riba, judi pula. Kecuali BPJS karena itu program pemerintah.";0;0;0;0;in;1396126411732111362;1688773398963671040;mengucapjanji;https://twitter.com/mengucapjanji/status/1688827946939867136
Tue Aug 08 08:15:16 +0000 2023;1688826194178039809;"@fuadiep @NathPribady asuransi swasta preventif promotif  + doa aja, preminya dibayar utk kegiatan dan check up preventif promotif wkwkkwkw";0;0;0;0;in;265961311;1688773398963671040;teguh_stevege;https://twitter.com/teguh_stevege/status/1688826194178039809
Tue Aug 08 08:03:21 +0000 2023;1688823194579533824;"@bumikoksegitiga @NathPribady Jadi buatku pribadi BPJS itu sangat membantu untuk cover rawat jalan dan penyakit yg pernah diderita sebelum join asuransi swasta. Kekurangannya memang rame, antre, wajar sih yg pake orang seIndonesia soale. Tapi aku juga punya asuransi swasta buat pelayanan sesuai yg kuharapkan";0;1;0;0;in;1122840618181390336;1688773398963671040;chimolsss;https://twitter.com/chimolsss/status/1688823194579533824
Tue Aug 08 08:02:05 +0000 2023;1688822876324118528;"jujur masi bingung mo asuransi kesehatan swasta dmn. rs swasta sekelas jih ke atas gamau dicover bpjs 🥲";0;4;0;0;in;1213465534743728129;1688822876324118528;fragilesign;https://twitter.com/fragilesign/status/1688822876324118528
Tue Aug 08 07:52:20 +0000 2023;1688820423637835776;"@NathPribady @bumikoksegitiga Imho menurut gua asuransi swasta kurang pas. Mending bikin asuransi sendiri alias nabung sendiri yg  khusus buat kesehatan. Kalo ada apa2 bisa cek sendiri di awal, nanti setelahnya bisa lanjut pake bpjs. Cmiiw";2;3;9;63;in;38983028;1688773398963671040;arionugroho_;https://twitter.com/arionugroho_/status/1688820423637835776
Tue Aug 08 07:51:46 +0000 2023;1688820280662310912;"@reginamea_ @_ownersegala @NathPribady asuransi swasta apa klw blh tau ka?";0;1;0;1;in;2340161556;1688773398963671040;abcdefgghhhhhhh;https://twitter.com/abcdefgghhhhhhh/status/1688820280662310912
Tue Aug 08 07:50:03 +0000 2023;1688819851274616837;"@bumikoksegitiga @NathPribady Jaminan sosial ini jadi hak dasar, bagi yg mampu bisa ambil asuransi swasta setelah jd peserta BPJS kesehatan/ketenagakerjaan. Utk yg belum mampu bayar iuran BPJS kesehatan, bisa ajukan subsidi dr pemerintah (KIS, PBI BPJS Kes)";0;1;0;0;in;1476098495945662464;1688773398963671040;MyYummySauce;https://twitter.com/MyYummySauce/status/1688819851274616837
Tue Aug 08 07:47:36 +0000 2023;1688819231067185153;"@NathPribady @bumikoksegitiga Tp kalo udh ada hasil mri, prosesnya bener2 cepet. Klo pas rejeki, misal hari ini konsul ke dr spesialis. Besoknya bs langsung di telepon buat jadwal operasi minggu depan.   Gua jg ada asuransi swasta, padahal udh daftar dari 2014 tapi di thn 2021 aja msh belom cukup buat cover.";1;4;12;47;in;38983028;1688773398963671040;arionugroho_;https://twitter.com/arionugroho_/status/1688819231067185153
Tue Aug 08 07:25:46 +0000 2023;1688813738898722816;"@pinguindanikan @bumikoksegitiga @tvkangjualzoom @NathPribady Saran saya yg sudah sering bgt pake bpjs (padahal ada asuransi swasta dari kantor, gara2 males reimburs wkwk), mending faskes 1 jangan puskesmas, tp klinik aja. Puskesmas biasanya ngantri lama bgt. Kalo klinik malah sat set kalo ngasih rujukan.";0;2;1;22;in;27836222;1688773398963671040;adryanovan;https://twitter.com/adryanovan/status/1688813738898722816
Tue Aug 08 07:24:20 +0000 2023;1688813378029129728;"@bumikoksegitiga @NathPribady Pronya asuransi swasta sih cuma di waktunya aja yg sedikit lbh singkat. Maksudnya gini, kalau bpjs kita harus ada rujukan dari faskes tingkat pertama kan (cmiiw) kalau asuransi swasta bosa langsung ke rumah sakit itupun tergantung rumah sakitnya jadi gak pro2 amat menurut sy";0;0;0;1;in;172684452;1688773398963671040;destantorizqi;https://twitter.com/destantorizqi/status/1688813378029129728
Tue Aug 08 07:22:58 +0000 2023;1688813031600594944;"Untuk asuransi swasta mending ngambil di agent yg beneran dikenal berintegritas dan mau jelasin detail produknya";0;0;0;0;in;1295225496964227072;1688812511947300864;Xnix13;https://twitter.com/Xnix13/status/1688813031600594944
Tue Aug 08 07:20:54 +0000 2023;1688812511947300864;"BPJS:  - premi murah - bbrp RS full cover, RS lain cuma cover sebagian, bahkan nolak - dipake di Jkt ato kota besar biasanya pelayanan kurang baik  Asuransi swasta: - premi cenderung lebih mahal - pagu tinggi (bisa dibilang full cover krn pagu milyaran) - pelayanan RS lebih baik";0;1;0;1;in;1295225496964227072;1688812511947300864;Xnix13;https://twitter.com/Xnix13/status/1688812511947300864
Tue Aug 08 07:16:35 +0000 2023;1688811428709548032;"@AnggapSajaKenal @NathPribady @bumikoksegitiga Sempat berfikir klo mau pke asuransi swasta tpi bpjs juga wajib punya untuk case kya gini untuk jaga2";0;0;0;1;in;1684763091551350784;1688773398963671040;Chicar_itonk;https://twitter.com/Chicar_itonk/status/1688811428709548032
Tue Aug 08 06:51:36 +0000 2023;1688805140718108672;"BPJS cukup cepat pelayanannya kalo masuk IGD, bisa lebih prioritas tapi masih blm secepat proses asuransi swasta. Kalo lo pake BPJS tapi belum masuk IGD lumayan lama antriannya.";0;1;0;1;in;1916611134;1688805140718108672;notur_typicalbf;https://twitter.com/notur_typicalbf/status/1688805140718108672
Tue Aug 08 06:47:40 +0000 2023;1688804150002569216;"@shofukan_ @bumikoksegitiga @NathPribady Hiksss Accident memang gak dicover BPJS kesehatan, dan mayoritas asuransi kesehatan swasta";0;0;1;2;in;1370954100;1688773398963671040;afathngantuk;https://twitter.com/afathngantuk/status/1688804150002569216
Tue Aug 08 06:42:16 +0000 2023;1688802791425527808;"@bumikoksegitiga @NathPribady Jangan dibandingin kak.. asuransi swasta biasanya benefitnya lebih bagus, bpjs ya benefit basic aja.  Tapi asuransi swasta ga bakal mau cover penyakit bawaan atau yang ada sebelum kamu bikin asuransi. Bpjs mau.  Jadi better punya 22nya, untuk backup yg lebih baik.";0;0;0;2;in;1272948464;1688773398963671040;graciaregina;https://twitter.com/graciaregina/status/1688802791425527808
Tue Aug 08 06:27:46 +0000 2023;1688799140871077888;"Bahkan untuk premi kamar rawat permalem aja itu gak seharga kamar kelas 3 dirumah sakit swasta. Loh kenapa swasta? Lah ya pasti kita kalo punya asuransi akan ke rs swasta yang dirasa bagus toh? Masa iya udh punya asuransi masih mau ke rs pemerintah? Gak kan.";0;0;0;0;in;1000156177500590080;1688798601961684992;panggiIakusiti;https://twitter.com/panggiIakusiti/status/1688799140871077888
Tue Aug 08 06:25:37 +0000 2023;1688798601961684992;"Kalo memang mau niat punya asuransi kesehatan swasta, better ke yang memang bidangnya. Gue selalu melarang semua temen gue untuk ikut asuransi dari bank. Premi kecil benefit yg didapetin tuh dikitttt banget nget nget ketika lo sakit. Dan gak semua penyakit dicover";0;1;0;2;in;1000156177500590080;1688798601961684992;panggiIakusiti;https://twitter.com/panggiIakusiti/status/1688798601961684992
Tue Aug 08 06:21:02 +0000 2023;1688797449010495488;"@NathPribady Ada rekomendasi asuransi swasta yang saat ini dipakai?";0;10;0;0;in;3138797810;1688773398963671040;telektual;https://twitter.com/telektual/status/1688797449010495488
Tue Aug 08 06:12:44 +0000 2023;1688795358355406849;"@pieckuu huaa gara² rutinitas sm problemnya itu² aja yg dihadapi tiap hari :") ku di asuransi swasta pdg nii, kalo mu dimana jadinyaa bun?";0;0;0;0;in;913033699402190849;1688691432234827776;blondeidaras;https://twitter.com/blondeidaras/status/1688795358355406849
Tue Aug 08 06:07:01 +0000 2023;1688793919482408961;"@NathPribady Terimakasih kakak2 yg sudah menjawab. Kesimpulan yg aku dapat, ada baiknya kita mesti puny keduanya ya, namun kalo ga punya keduanya juga ga masalah yg penting punya prioritas. Untuk penyakit kritis yg sering terjadi diusia lanjut, lebih baik asuransi swasta yaa,";0;3;0;4;in;1572918333447745539;1688773398963671040;bumikoksegitiga;https://twitter.com/bumikoksegitiga/status/1688793919482408961
Tue Aug 08 06:03:42 +0000 2023;1688793083775967232;"@bumikoksegitiga @NathPribady Asuransi swasta ky yg kupake bisa untuk pre &amp  post maternity tanpa indikasi. Sedangkan bpjs ke rs hrs ada indikasi baru bs periksa. Kecuali urgent emg bisa langsung ke IGD. Dokter di rs negeri kdg judes2 bgt ya ampun, mungkin krn management rs g ada peran u evaluasi ky di swasta";1;2;0;3;in;1267096299414917122;1688773398963671040;pinguindanikan;https://twitter.com/pinguindanikan/status/1688793083775967232
Tue Aug 08 05:41:47 +0000 2023;1688787570858344449;"@bumikoksegitiga @NathPribady Klo pakai BPJS di RS swasta yah siap2 dana jg kadang dokter nya ngasih obat yg ga dicover BPJS.  Klo di RS pemerintah kaya RSCM sih aman aja. Pernah sebulan di rawat yah benar2 free. Klo bisa punya asuransi swasta dan BPJS kak. Saran gw sih AIA atau allianz";0;1;0;2;in;1289114468;1688773398963671040;pras18ter;https://twitter.com/pras18ter/status/1688787570858344449
Tue Aug 08 05:39:24 +0000 2023;1688786969588084736;"@bumikoksegitiga @NathPribady Tetep harus punya BPJS kes kak. Itu sakti banget. Keunggulan asuransi swasta soal waktu nya lebih cepet. Andai Lo butuh tindakan operasi itu lebih cepet.  Klo pakai BPJS di RS pemerintah daftar tunggu tindakan nya cukup antri. Blm lg pasien yg kekeuh pengen sesuai kelas kamarnya";0;1;0;2;in;1289114468;1688773398963671040;pras18ter;https://twitter.com/pras18ter/status/1688786969588084736
Tue Aug 08 05:39:09 +0000 2023;1688786909286535169;"@bumikoksegitiga @NathPribady Nah, keterbatasan itu yg biasanya di cover sama asuransi swasta. Dan itu saling melengkapi satu sama lain.";0;0;0;2;in;70039510;1688773398963671040;Ari_Berboedi;https://twitter.com/Ari_Berboedi/status/1688786909286535169
Tue Aug 08 05:38:28 +0000 2023;1688786733717147648;"@NathPribady @bumikoksegitiga Karena sistem BPJS ini rujukan berjenjang, jadi harus periksa ke fktp/puskesmas/dokter umum dulu trus minta rujukan ke rs tipe C, nanti baru ketemu spesialisnya  Gabisa kayak asuransi swasta yg bisa dar der dor, dtg ke rs, ketemu dr spesialis, minta tindakan ini itu~";1;3;6;67;in;274939578;1688773398963671040;tvkangjualzoom;https://twitter.com/tvkangjualzoom/status/1688786733717147648
Tue Aug 08 05:23:13 +0000 2023;1688782895748669441;"@NathPribady Mau tanya, pronya asuransi swasta dibanding bpjs ini apa ya kak? (Serius nanya soalnya sering ditawarin tapi adek aku yg ambil aku nggak)";9;42;3;85;in;1572918333447745539;1688773398963671040;bumikoksegitiga;https://twitter.com/bumikoksegitiga/status/1688782895748669441
Tue Aug 08 04:32:18 +0000 2023;1688770085836787713;"@KompasTV Makanya perlu mitigasi resiko dengan Asuransi Swasta atau BPJS Supaya bisa terjaga keuangan kita kalau sampai sakit...";0;0;0;0;in;1675181147003977728;1688356854538350592;Tar48433;https://twitter.com/Tar48433/status/1688770085836787713
Tue Aug 08 03:47:06 +0000 2023;1688758708686503936;"@worksfess Tergantung beberapa faktor, salah satunya faktor usia. Udah umur 40 mah ya udah deh, pentingin gaji sama asuransi kesehatan swasta aja.";0;0;0;0;in;1249983377903513605;1688715620165324800;avantegold;https://twitter.com/avantegold/status/1688758708686503936
Tue Aug 08 01:50:52 +0000 2023;1688729458499518464;"@KompasTV Gw karyawan swasta punya asuransi dr perusahaan sm punya BPJS, Alhamdulillah dr lahiran anak ataue berobat ga pernah bayar samsek . Terbukti goblog ini omongan gabener";0;0;0;1;in;1619366637215576064;1688356854538350592;ShevchenmailovM;https://twitter.com/ShevchenmailovM/status/1688729458499518464
Mon Aug 07 11:34:38 +0000 2023;1688513979793252352;"@ryshw_ Asuransi swasta aja pake plafon apalgi BPJS yakan.. Ya tapi masih alhamdulillah ada BPJS";0;1;0;0;in;562849198;1688513123706351616;Ljw01109;https://twitter.com/Ljw01109/status/1688513979793252352
Mon Aug 07 11:31:14 +0000 2023;1688513123706351616;"Bahkan asuransi swasta pun nggak cover semua… pake bpjs aja masih nombok, apalagi enggak 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️";0;1;1;0;in;2716404854;1688513123706351616;ryshw_;https://twitter.com/ryshw_/status/1688513123706351616
Mon Aug 07 06:30:51 +0000 2023;1688437531610873856;"@Schlossthe6 @KompasTV Kalau gak mampu kn bisa ikut PBI, lagi pula dibanding bayar mahal kenapa gak aktifin aja tunggakannya? Bpjs gak kaya asuransi swasta yang ada penalty";0;1;0;1;in;106245437;1688356854538350592;hakam1;https://twitter.com/hakam1/status/1688437531610873856
Mon Aug 07 06:01:41 +0000 2023;1688430189993435136;"@thedufresne gak semua miliaran.   gue dibiayain 2016-2017 ke glasgow (scotland), tuition kampus GBP 8500an (kampus swasta), kalo ditotalin sama living allowance setahun + biaya penelitian + tiket pulang pergi + asuransi masih di range 300-400 jutaan.";13;29;0;6;in;89941176;1688233000742641664;risyadts;https://twitter.com/risyadts/status/1688430189993435136
Mon Aug 07 05:57:20 +0000 2023;1688429094588076033;"@kharizin @ut_ary @detikcom Ya udah pakai asuransi swasta aj pak. Yg penting bisa bayar👍🏼👍🏼";0;2;0;1;in;1423136870;1688404599538167809;Red13Maxi;https://twitter.com/Red13Maxi/status/1688429094588076033
Mon Aug 07 05:33:28 +0000 2023;1688423087623360512;"@worksfess Asuransi swasta sebulan limit 6 juta baru benefit😭";0;0;0;1;in;1125613059244867585;1688409427366629376;sugcessful;https://twitter.com/sugcessful/status/1688423087623360512
Mon Aug 07 05:09:31 +0000 2023;1688417063478689792;"@sudahwaktumalam @worksfess Akhir tahun dapet nya Tunjangan akhir tahun itu biasa nya 1 x gaji thp.... Bonus bisa 2 digit bisa nya maret april THR 1 x gaji tngah tahun dapat uang cuti 1/2 gaji benefit laen dpt asuransi kesehatan full cover smua kluarga inti masi ada bpjs kesehatan jg, Bank swasta";0;0;0;0;in;1687082091526414337;1687783645589999616;sopokaesopokae;https://twitter.com/sopokaesopokae/status/1688417063478689792
Mon Aug 07 02:59:43 +0000 2023;1688384398050435073;"@KompasTV Anies ini kalo berobat, make bpjs apa make asuransi swasta bayar sendiri ya";0;0;0;0;in;363067147;1688356854538350592;hambauanlang;https://twitter.com/hambauanlang/status/1688384398050435073
Sun Aug 06 16:54:30 +0000 2023;1688232087550332928;"Betul pak, Ortu saya 2 x Operasi di RS Swasta pake asuransi Swasta, premi bayar jg, biaya bayar jg, 1 ruangan hny 2 bed, sembuh kaga malah 2 x bedah, disaranin tkng sampah langganan berobat ke RS Pratama TNI pak, pake BPJS, sampe sekarang sehat pak, kapok pak sama asuransi swasta";0;0;0;0;in;1633828031809855490;1688232087550332928;Tumannnto;https://twitter.com/Tumannnto/status/1688232087550332928
Sun Aug 06 16:50:48 +0000 2023;1688231156981133312;"@kumparan Betul pak, ortu sya 2 x Operasi di RS swasta dgn asuransi swasta kelas 1, sembuh kaga mlh 2 x operasi, disaranin sama tukang sampah langganan berobat ke RS Pratama TNI di kota Singkawang, pake BPJS, ditangani dengan baik sampe skrg sehat pak, sejak itu kapok asuransi swasta pak";0;0;1;0;in;1633828031809855490;1688117599807377408;Tumannnto;https://twitter.com/Tumannnto/status/1688231156981133312
Sun Aug 06 09:18:48 +0000 2023;1688117407230111744;"@Ahmadipa1398 @_palungmariana @antikorupsi @DivHumas_Polri @DPR_RI @KejaksaanRI @KemensetnegRI @KPK_RI @setkabgoid @bpkri Hitungannya bisa lebih lebih bahal dari asuransi kesehatan swasta umumnya, khususnya bagi mereka yang amat jarang sakit dan anggota banya serta ingin patuh memberikan dukungan.";0;0;0;0;in;977832858487177216;1687824061462929408;kkpunasional;https://twitter.com/kkpunasional/status/1688117407230111744
Sat Aug 05 11:26:55 +0000 2023;1687787262694805504;"@worksfess b plsssssss di bank itu cara masuknya cm 2, either kaya kamu atau lewat mt jd kalo udh diterima gas lanjutin baik-baik kamu dilanjut sampe jadi kartap. bank cape bgt emh tp benefitnya guila asuransi swasta full keluarga inti, bpjstk, bonus tahunan, kpr rumah+kendaraan";1;2;2;76;in;1014881000709648384;1687783645589999616;arrataki;https://twitter.com/arrataki/status/1687787262694805504
Sat Aug 05 07:29:32 +0000 2023;1687727521935360000;"@Dunho halo Yunho. selamat jadi pasien baru. bpjs atau asuransi swasta?";0;0;0;0;in;1285209877334220800;1687700466665418752;mi9nyu;https://twitter.com/mi9nyu/status/1687727521935360000
Sat Aug 05 06:31:35 +0000 2023;1687712938461970433;"@coffe_everydayy @CNNIndonesia berarti ada pasien yang lebih darurat dari kamu. sesimple itu sih. mungkin bisa pertimbakan buat pake asuransi swasta aja. mahal sih tp pelayanan lbh bagus. ada harga ada rupa";1;1;0;0;in;877362511321776129;1687687118490083328;JohanTenma;https://twitter.com/JohanTenma/status/1687712938461970433
Sat Aug 05 03:06:03 +0000 2023;1687661216792256513;"@BPJSKesehatanRI Tolonglah, pasien BPJS bukan pasien pengemis, kami pakai BPJS pun bayar iuran tiap bulan, dan pakai BPJS krn anjuran pemerintah tapi kenyataannya diperlakukan tidak enak seperti ini, kalau begitu mending pakai asuransi swasta kalau yang dari pemerintah aja gak dihargai ini.";0;0;0;0;in;269130184;1682402519933390848;de_vhian;https://twitter.com/de_vhian/status/1687661216792256513
Fri Aug 04 15:50:57 +0000 2023;1687491321739788288;"Gw blg agen asuransi ini bisnis yang fair. Kenapa? Agen asuransi di jogja dengan pegawai swasta di jogja sama2 bekerja. Si pegawai dapet UMR, si agen bisa dapet komisi 2-3x UMR.  Karena penghasilan seharusnya ditakar berdasar value apa yang kita berikan, bukan peta geografis";0;0;1;0;in;954188384989200384;1687446639936700416;asmurcom;https://twitter.com/asmurcom/status/1687491321739788288
Fri Aug 04 06:44:11 +0000 2023;1687353721695637504;"@ardiishere @rahmandaraf @irwndfrry Kode etik biar keren aja, yg penting cara bayar, mampu cash keras diutamakan, trus yg asuransi swasta, nah klo dibayarin govt ngantri 2hari klo sanggup";0;0;1;1;in;1344228600002723840;1687294437167165441;TTermada;https://twitter.com/TTermada/status/1687353721695637504
Thu Aug 03 12:44:44 +0000 2023;1687082068352839682;"@FOODFESS2 Soalnya yg kakekku pake KIS, adekku pake asuransi swasta jadi bisa milih RS dan kelasnya";0;1;0;0;in;1739572638;1687026197333778432;nakprtmdari4;https://twitter.com/nakprtmdari4/status/1687082068352839682
Thu Aug 03 08:52:35 +0000 2023;1687023646118965253;"Untungnya kantor w pake asuransi swasta, seenggaknya masih aman lah kalo ada case2 diluar bpjs. Cuma sedih euy, bpjs kepake cuma buat kalo udah "sakit parah" aja. Kalo pas mau mitigasi gabisa kepake heu";0;0;0;0;in;1268498704794660864;1687023064834580481;knndagt;https://twitter.com/knndagt/status/1687023646118965253
Thu Aug 03 04:37:19 +0000 2023;1686959407580741632;"@worksfess Nder, iuran BPJS itu gak seberapa. Gue juga asuransi swasta bayar sendiri. Udah enak itu, ambil aja.";0;0;0;0;in;78262441;1686930420208906241;Nugisuke;https://twitter.com/Nugisuke/status/1686959407580741632
Thu Aug 03 04:18:28 +0000 2023;1686954662468161537;"Minum aer itu penting ges. Setelah tidak punya asuransi swasta baru kusadari hidup sehat itu mudah aje. Yang penting ga sok sok an ngopi satu tumbler seharian tapi minum air cuma setengah gelas 🫶🏻";0;0;0;0;in;304830473;1686954662468161537;uraptimunenak;https://twitter.com/uraptimunenak/status/1686954662468161537
Thu Aug 03 03:05:42 +0000 2023;1686936349709103104;"Apa asuransi kesehatan swasta yang murah tolong aaaaa";0;5;0;1;in;1020708550023077893;1686936349709103104;oklemmetry;https://twitter.com/oklemmetry/status/1686936349709103104
Wed Aug 02 23:20:37 +0000 2023;1686879705755234304;"@chococaip @magusmagoi @SeputarTetangga Gw kerja di perusahaan swasta jg klo ada karyawan nikah anak istri asuransi ny ditanggung sekalian";0;0;0;0;in;211422400;1686686757528776704;gagitutong;https://twitter.com/gagitutong/status/1686879705755234304
Wed Aug 02 13:51:07 +0000 2023;1686736385774870530;"@tanyarlfes Nafkah segitu buat byr bpjs palingan. Kalo asuransi swasta ga kuat. Baiknya mbak usaha jg di rumah biar ada penghasilan tambahan UNTUK DIRI SENDIRI jadi jgn bergantung ke suami. Menabung itu memang harus.";0;0;0;0;in;152930632;1686642067672592384;pekupe;https://twitter.com/pekupe/status/1686736385774870530
Wed Aug 02 13:12:06 +0000 2023;1686726570407575553;"@Barudakbabi @tanyarlfes Gua malah mikirnya si cewek ini ada asuransi swasta pribadi. Yang worst case-nya, kalau si cowok engga amanah, klaim asuransinya bisa dimanfaatin "di kondisi tertentu" karena si cewek yatim piatu.  Pikiran jelek gua aja, sih. Tapi banyak juga yang segila itu di luar sana 😂";0;1;0;0;in;551528795;1686642067672592384;stjornulaus;https://twitter.com/stjornulaus/status/1686726570407575553
Wed Aug 02 12:44:32 +0000 2023;1686719633309536256;"@fsapradana Karena memang bener mereka peserta BPJS (dibayari “perusahaan”) tapi juga diikutsertakan asuransi swasta. Jadi dr awal maunya “two tier system” 😬.";0;0;0;0;in;35393709;1686553846770962432;thoriqmm;https://twitter.com/thoriqmm/status/1686719633309536256
